Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDH26,OUT019,77.9665116
FDJ03,OUT049,75.8186408
FDU35,OUT017,237.5787456
DRL01,OUT018,1053.685759
FDE59,OUT045,100.8407364
FDI60,OUT035,669.2341964
DRH39,OUT035,607.9579592
FDK36,OUT049,74.456414
FDN52,OUT045,121.8826796
FDU12,OUT017,262.8391976
NCT05,OUT027,218.4782752
FDS37,OUT027,209.4846488
FDK24,OUT017,244.002384
DRF36,OUT013,193.8103852
FDN46,OUT010,119.1089568
NCN06,OUT045,132.4928684
FDD59,OUT035,660.5748016
FDM14,OUT045,77.3379964
FDO10,OUT018,941.3852728
FDU35,OUT013,209.7696112
NCA30,OUT018,976.6873204
NCO41,OUT049,80.242216
FDI24,OUT046,116.2713172
FDZ16,OUT046,117.8452684
FDV47,OUT046,75.208768
FDV16,OUT045,74.862552
FDZ22,OUT035,645.1602
FDO20,OUT010,130.69654
FDW38,OUT013,191.8462752
FDW52,OUT045,74.862552
FDT43,OUT019,95.1188512
NCS29,OUT045,72.3205276
NCC31,OUT017,216.5953928
FDA21,OUT017,237.62402
FDQ55,OUT046,91.9176848
NCE54,OUT049,75.648196
FDD45,OUT017,224.7461164
NCP17,OUT017,222.5915876
FDR47,OUT035,633.0453032
DRM35,OUT013,186.8754124
FDR47,OUT019,124.9626704
FDX19,OUT010,138.8179684
FDV22,OUT027,225.193534
FDQ46,OUT027,240.4283696
DRO47,OUT045,131.6060228
FDB44,OUT010,94.9510696
FDN02,OUT010,131.8736744
FDW10,OUT045,72.6068216
FDJ41,OUT019,77.9878172
FDM50,OUT046,76.7427712
FDW10,OUT035,517.1108808
FDY48,OUT049,74.456414
NCE30,OUT027,201.630872
FDO04,OUT045,76.493762
FDQ26,OUT010,119.8320156
NCX29,OUT018,1350.190468
FDE39,OUT046,74.63618
NCR54,OUT027,201.630872
NCP55,OUT027,206.178286
FDX22,OUT017,229.8714448
FDI05,OUT035,615.5627268
FDC51,OUT027,205.2648084
FDC10,OUT013,217.303804
FDJ46,OUT045,71.8158512
FDV10,OUT010,119.1089568
FDX12,OUT027,203.841328
FDL43,OUT019,76.2594004
DRB13,OUT046,73.198052
FDF59,OUT027,194.5520864
FDT35,OUT049,118.266054
NCJ19,OUT035,612.342918
FDT35,OUT018,1023.889877
FDI48,OUT046,72.8771364
DRC24,OUT019,73.7266972
NCZ05,OUT017,222.5915876
FDJ57,OUT049,80.7775192
FDX11,OUT017,258.3064312
FDE09,OUT035,667.6948668
NCK06,OUT049,75.648196
DRE37,OUT017,245.4391804
FDV56,OUT046,91.9176848
FDY43,OUT017,255.20114
FDV35,OUT013,215.6419672
FDF05,OUT019,77.9878172
FDA36,OUT035,680.7578628
FDS13,OUT027,204.2234972
FDU47,OUT013,226.8859976
FDI36,OUT010,121.6696236
FDH48,OUT046,73.730692
FDZ14,OUT013,191.8462752
FDS46,OUT013,216.8870132
FDE21,OUT017,224.7461164
FDA26,OUT049,104.3202072
FDV12,OUT046,72.8771364
FDL46,OUT019,127.3369132
FDN57,OUT013,227.1150328
NCJ18,OUT017,230.6690732
FDO36,OUT045,122.3713768
FDX55,OUT018,904.2469488
FDT25,OUT019,128.918854
FDD16,OUT049,77.9878172
NCX18,OUT013,206.3753628
NCG55,OUT018,873.4843256
NCV18,OUT049,129.63126
NCS18,OUT035,699.4934748
FDC37,OUT045,71.5455364
FDE47,OUT046,100.3919872
DRG49,OUT019,127.7443828
FDC39,OUT049,74.989054
FDH24,OUT019,74.456414
FDV39,OUT027,201.0955688
NCL17,OUT045,74.150146
NCY53,OUT035,685.2000804
FDH52,OUT013,179.3944836
NCD19,OUT018,873.4843256
FDI44,OUT046,132.7192404
DRD49,OUT027,207.1796492
FDN08,OUT035,604.826036
FDO20,OUT027,231.2776144
FDY02,OUT046,114.9543648
FDX23,OUT045,71.5455364
FDX01,OUT017,208.0904636
FDH20,OUT027,220.8977924
NCX41,OUT017,222.5915876
FDD21,OUT027,220.8977924
DRH11,OUT019,128.6019332
DRE60,OUT018,1058.902968
FDB10,OUT013,218.0441736
FDH38,OUT013,198.321846
NCL07,OUT018,985.7808168
FDD48,OUT046,73.730692
NCT54,OUT027,201.630872
FDF32,OUT027,204.4485376
DRH51,OUT045,129.0972884
DRG03,OUT035,671.4806056
NCY42,OUT019,75.648196
FDH32,OUT017,254.2197508
NCJ06,OUT027,219.5888296
FDH47,OUT027,225.7488112
FDZ08,OUT018,1034.767718
FDK16,OUT017,228.2016184
DRG01,OUT018,1024.073638
NCM53,OUT027,218.4782752
NCB07,OUT035,585.6403432
NCZ06,OUT035,585.6403432
FDU48,OUT049,74.456414
NCB55,OUT027,201.630872
FDP15,OUT013,190.172454
FDF17,OUT046,76.3219856
NCN06,OUT049,129.63126
DRM48,OUT018,1058.902968
FDH10,OUT046,73.8651836
FDC60,OUT018,1061.800529
FDE35,OUT018,995.6000352
DRI23,OUT013,211.5499604
NCR38,OUT013,202.7547424
FDP04,OUT035,683.4397052
NCW17,OUT045,76.7973668
FDX34,OUT017,226.4945072
NCK53,OUT045,76.7973668
NCO54,OUT010,72.7200076
NCH55,OUT046,75.0582972
FDT44,OUT027,217.9775936
DRG49,OUT046,77.3752812
FDX46,OUT010,119.1089568
DRG36,OUT049,127.7443828
FDU37,OUT049,124.897422
FDK10,OUT049,73.47103
DRF37,OUT027,207.1796492
FDC44,OUT035,604.4744936
FDP15,OUT046,124.7216508
FDZ27,OUT027,208.0238836
FDY22,OUT019,120.8040836
DRG51,OUT035,671.4806056
FDN58,OUT045,70.2592108
FDW01,OUT049,80.3913552
FDX24,OUT018,987.8887396
FDO51,OUT017,196.331104
FDJ52,OUT027,198.6773832
NCY06,OUT010,132.8084576
FDE20,OUT018,917.6681452
FDT23,OUT010,116.5909012
FDQ51,OUT046,75.4444612
FDE35,OUT046,99.7155344
FDB46,OUT013,248.3553844
NCG19,OUT035,585.6403432
NCL06,OUT018,890.6486496
FDT36,OUT019,74.456414
FDC56,OUT049,136.8778272
FDJ26,OUT049,124.897422
FDZ59,OUT017,258.3064312
FDV11,OUT027,224.154886
FDR13,OUT010,76.493762
FDI15,OUT018,1067.466487
FDF47,OUT018,1064.482372
NCB54,OUT019,129.078646
NCK19,OUT027,206.3034564
FDX16,OUT017,152.8264004
FDL50,OUT045,74.5642736
NCE31,OUT035,585.6403432
DRJ01,OUT049,127.7443828
FDE22,OUT013,227.1150328
FDY20,OUT019,132.4422676
NCO14,OUT045,72.1554092
NCR50,OUT017,216.5953928
DRM47,OUT017,209.4553536
FDO27,OUT010,121.5910592
FDJ20,OUT027,231.2776144
NCX17,OUT013,219.2466084
FDG59,OUT049,102.4919204
FDD52,OUT045,119.1302624
FDO48,OUT017,199.8944656
FDC59,OUT019,133.2319064
FDS15,OUT018,1077.93819
FDB47,OUT035,503.0305424
FDV14,OUT019,117.8772268
FDB27,OUT013,199.4856644
FDA35,OUT035,669.2341964
FDN51,OUT018,1021.955062
FDO39,OUT019,123.5778064
FDB28,OUT049,126.5006684
DRJ25,OUT046,124.5831644
FDH46,OUT027,225.193534
FDI10,OUT045,109.6759024
FDU21,OUT018,976.269198
FDD09,OUT049,95.1188512
FDD10,OUT046,73.0369284
FDN31,OUT010,138.8179684
FDA46,OUT018,984.8353808
FDM56,OUT046,94.7579876
FDF11,OUT010,101.1256988
FDS32,OUT018,917.6681452
NCM06,OUT013,194.7105468
FDZ26,OUT045,119.1302624
FDO01,OUT013,187.6077924
FDJ46,OUT049,74.8452412
FDG26,OUT019,98.5410632
FDZ38,OUT035,671.4806056
NCO55,OUT013,211.1531436
FDT60,OUT035,603.74744
FDW37,OUT049,128.918854
NCK42,OUT018,873.4843256
FDA45,OUT046,122.8321104
FDW55,OUT018,917.6681452
FDY44,OUT017,217.1986076
FDQ31,OUT017,217.1986076
FDM09,OUT049,120.8040836
FDH12,OUT018,1064.482372
NCQ43,OUT035,689.0257672
FDT33,OUT035,636.7125296
NCT41,OUT018,1318.872567
DRJ25,OUT010,131.0747144
NCQ41,OUT046,80.5032096
NCN17,OUT049,80.242216
DRO35,OUT027,208.0611684
FDU27,OUT018,1021.955062
FDY43,OUT027,223.8526128
FDG46,OUT035,636.7125296
DRL49,OUT018,1024.073638
NCB55,OUT049,129.63126
FDK28,OUT049,77.9878172
FDO49,OUT045,70.0301756
FDT03,OUT013,190.172454
FDW33,OUT027,240.4283696
FDR02,OUT035,671.4806056
FDF50,OUT013,210.1411276
FDA40,OUT018,1051.950684
NCT53,OUT018,1318.872567
FDY60,OUT035,669.2341964
FDP44,OUT027,227.3094464
NCQ50,OUT045,72.1554092
NCC30,OUT017,216.5953928
FDQ60,OUT018,1061.800529
FDG41,OUT046,115.0808668
FDQ03,OUT046,75.4444612
FDM03,OUT045,131.5740644
FDZ51,OUT018,1021.955062
DRF51,OUT035,607.9579592
FDF39,OUT017,206.524502
FDW52,OUT035,671.59246
FDY22,OUT049,73.47103
FDG14,OUT013,191.157838
FDA57,OUT017,237.62402
FDL45,OUT019,74.8452412
FDX28,OUT046,124.9253856
NCQ54,OUT013,206.3753628
FDH40,OUT045,114.2139952
FDU52,OUT035,683.4397052
FDT60,OUT010,131.4448992
FDK08,OUT045,130.3077128
FDN04,OUT049,76.7574188
FDE50,OUT013,191.157838
FDI16,OUT049,124.7829044
FDM50,OUT049,77.9665116
NCV30,OUT049,75.887884
FDT44,OUT013,220.6208196
FDY60,OUT013,187.6077924
FDT56,OUT017,266.4185384
FDV58,OUT018,984.8353808
FDU04,OUT013,186.870086
NCN05,OUT027,218.4782752
FDI53,OUT018,1051.950684
FDD34,OUT046,73.8651836
FDW47,OUT027,212.5579816
FDT51,OUT027,201.4670852
FDO27,OUT013,219.2585928
NCQ18,OUT018,976.6873204
NCW05,OUT013,219.2466084
FDI15,OUT010,129.245096
NCH43,OUT010,132.8084576
FDT40,OUT049,129.8030364
NCG19,OUT017,230.6690732
NCM30,OUT035,568.3322064
FDB38,OUT017,200.6934256
FDB22,OUT046,122.8321104
FDC58,OUT046,73.8651836
NCI29,OUT013,209.6790624
FDA23,OUT010,122.180958
DRG48,OUT013,193.8103852
FDV21,OUT013,239.7386008
NCG18,OUT019,75.648196
FDG40,OUT045,76.493762
FDU24,OUT018,1061.800529
FDA22,OUT049,137.5569432
FDY35,OUT046,74.5256572
FDJ15,OUT045,70.5748
NCW18,OUT018,873.4843256
FDK56,OUT018,1036.252452
FDF44,OUT046,91.9176848
FDP51,OUT049,123.5778064
FDU22,OUT027,240.4283696
FDM28,OUT017,198.4896276
NCL42,OUT046,75.0582972
FDJ15,OUT019,73.6854176
FDI32,OUT018,904.2469488
DRL11,OUT046,76.2567372
DRO59,OUT018,997.3311152
FDA07,OUT019,92.799204
NCO53,OUT013,219.2466084
FDO21,OUT045,70.2592108
FDW39,OUT045,72.17272
NCV17,OUT013,209.6790624
FDE22,OUT046,73.8651836
NCB06,OUT018,1350.190468
DRF48,OUT017,208.0478524
FDB05,OUT013,206.3194356
FDP28,OUT027,210.8029328
FDP23,OUT046,75.208768
NCS41,OUT018,1318.872567
FDS40,OUT018,973.9615352
FDA16,OUT017,198.4896276
FDN20,OUT035,667.6948668
FDF04,OUT027,198.6773832
DRG36,OUT018,1058.902968
FDW16,OUT018,998.1247488
FDU09,OUT017,204.5577288
FDW01,OUT046,78.7055496
FDB15,OUT045,129.0972884
NCJ17,OUT049,129.078646
NCT18,OUT018,873.4843256
FDG16,OUT018,1033.08058
FDP27,OUT017,242.0196316
FDQ44,OUT027,223.8526128
FDL50,OUT027,205.83207
FDW57,OUT027,247.5684088
FDS34,OUT013,246.9944892
NCV30,OUT035,697.5067276
FDD26,OUT018,966.8068484
FDA03,OUT045,70.5748
FDS27,OUT018,1021.955062
FDM12,OUT013,168.0226196
NCV42,OUT027,219.5888296
NCS41,OUT046,80.5032096
FDN56,OUT018,1034.767718
DRK59,OUT046,112.5841168
NCG18,OUT046,75.0582972
NCN26,OUT017,216.5953928
FDI60,OUT027,203.841328
NCI43,OUT049,75.648196
NCL17,OUT049,80.6030796
FDQ19,OUT019,92.799204
FDY43,OUT049,136.8778272
FDR36,OUT049,123.192974
FDJ58,OUT049,120.8040836
DRY23,OUT045,120.7934308
FDK26,OUT027,205.83207
DRH03,OUT045,72.0701868
FDC10,OUT010,119.1089568
FDD23,OUT013,202.6468828
FDP32,OUT045,138.8232948
FDO31,OUT035,656.1712004
FDQ57,OUT013,227.1150328
FDX32,OUT027,231.2776144
FDC39,OUT027,206.2169024
FDU55,OUT046,93.6807232
FDL45,OUT013,227.1150328
DRK37,OUT049,73.7266972
FDK22,OUT013,227.1150328
DRG37,OUT027,205.6309984
FDK22,OUT017,237.62402
DRH36,OUT018,1024.073638
DRC36,OUT018,1028.15366
DRE03,OUT027,208.0238836
FDF34,OUT046,73.0369284
FDZ22,OUT046,73.8651836
FDC44,OUT010,138.8179684
FDN31,OUT027,198.4776432
FDO03,OUT017,196.331104
FDA01,OUT049,77.9665116
NCH42,OUT049,75.648196
FDF46,OUT018,984.8353808
DRL35,OUT046,76.2567372
FDW46,OUT049,77.1422512
FDB58,OUT046,73.0369284
FDD47,OUT018,1061.800529
NCO17,OUT045,99.2201792
FDJ26,OUT017,200.6934256
FDU37,OUT045,123.1716684
